# ground truth trajectory
# file: 'rgbd_dataset_freiburg3_structure_texture_far.bag'
# timestamp tx ty tz qx qy qz qw
1341839138.8068 -1.1380 -1.7155 1.1015 -0.7594 -0.3142 0.2325 0.5202
1341839138.8167 -1.1392 -1.7157 1.1009 -0.7591 -0.3143 0.2317 0.5208
1341839138.8267 -1.1402 -1.7159 1.1006 -0.7598 -0.3147 0.2312 0.5198
1341839138.8368 -1.1415 -1.7159 1.1001 -0.7603 -0.3143 0.2305 0.5197
1341839138.8467 -1.1429 -1.7161 1.0995 -0.7603 -0.3141 0.2296 0.5202
1341839138.8567 -1.1443 -1.7162 1.0993 -0.7608 -0.3138 0.2294 0.5197
1341839138.8678 -1.1458 -1.7161 1.0988 -0.7604 -0.3130 0.2288 0.5211
1341839138.8767 -1.1474 -1.7162 1.0985 -0.7604 -0.3125 0.2284 0.5215
1341839138.8868 -1.1489 -1.7164 1.0981 -0.7600 -0.3121 0.2282 0.5224
1341839138.8968 -1.1503 -1.7166 1.0978 -0.7598 -0.3120 0.2280 0.5229
1341839138.9068 -1.1516 -1.7168 1.0975 -0.7601 -0.3119 0.2273 0.5228
1341839138.9167 -1.1532 -1.7170 1.0973 -0.7605 -0.3115 0.2264 0.5228
1341839138.9267 -1.1541 -1.7173 1.0973 -0.7623 -0.3112 0.2251 0.5209
1341839138.9368 -1.1556 -1.7175 1.0968 -0.7622 -0.3103 0.2246 0.5218
1341839138.9467 -1.1567 -1.7177 1.0966 -0.7626 -0.3098 0.2241 0.5217
1341839138.9568 -1.1577 -1.7179 1.0963 -0.7632 -0.3090 0.2238 0.5215
1341839138.9667 -1.1588 -1.7184 1.0961 -0.7636 -0.3086 0.2234 0.5214
1341839138.9767 -1.1600 -1.7187 1.0959 -0.7640 -0.3076 0.2232 0.5214
1341839138.9867 -1.1608 -1.7190 1.0957 -0.7648 -0.3073 0.2223 0.5209
1341839138.9989 -1.1615 -1.7198 1.0955 -0.7665 -0.3065 0.2201 0.5197
1341839139.0067 -1.1627 -1.7203 1.0951 -0.7667 -0.3063 0.2191 0.5199
1341839139.0167 -1.1642 -1.7204 1.0948 -0.7661 -0.3058 0.2197 0.5208
1341839139.0271 -1.1652 -1.7208 1.0945 -0.7664 -0.3058 0.2183 0.5211
1341839139.0368 -1.1663 -1.7214 1.0941 -0.7667 -0.3055 0.2176 0.5211
1341839139.0467 -1.1674 -1.7220 1.0937 -0.7670 -0.3054 0.2169 0.5209
1341839139.0567 -1.1685 -1.7224 1.0934 -0.7674 -0.3051 0.2157 0.5210
1341839139.0667 -1.1692 -1.7230 1.0931 -0.7689 -0.3047 0.2134 0.5200
1341839139.0768 -1.1707 -1.7231 1.0926 -0.7685 -0.3044 0.2138 0.5206
1341839139.0867 -1.1716 -1.7241 1.0926 -0.7711 -0.3031 0.2115 0.5185
1341839139.0969 -1.1730 -1.7247 1.0923 -0.7714 -0.3029 0.2112 0.5183
1341839139.1067 -1.1739 -1.7250 1.0921 -0.7724 -0.3029 0.2101 0.5173
1341839139.1168 -1.1754 -1.7254 1.0918 -0.7727 -0.3028 0.2099 0.5169
1341839139.1267 -1.1767 -1.7257 1.0919 -0.7729 -0.3021 0.2100 0.5170
1341839139.1368 -1.1783 -1.7265 1.0919 -0.7733 -0.3011 0.2097 0.5171
1341839139.1469 -1.1799 -1.7271 1.0918 -0.7726 -0.2999 0.2098 0.5188
1341839139.1567 -1.1810 -1.7274 1.0920 -0.7726 -0.2995 0.2093 0.5192
1341839139.1680 -1.1822 -1.7277 1.0921 -0.7723 -0.2989 0.2088 0.5202
1341839139.1767 -1.1835 -1.7282 1.0923 -0.7729 -0.2983 0.2083 0.5199
1341839139.1868 -1.1849 -1.7292 1.0923 -0.7730 -0.2986 0.2077 0.5198
1341839139.1973 -1.1862 -1.7298 1.0923 -0.7732 -0.2987 0.2069 0.5197
1341839139.2068 -1.1876 -1.7301 1.0921 -0.7721 -0.2991 0.2069 0.5212
1341839139.2167 -1.1888 -1.7308 1.0923 -0.7721 -0.2988 0.2069 0.5214
1341839139.2295 -1.1903 -1.7318 1.0924 -0.7724 -0.2980 0.2068 0.5214
1341839139.2384 -1.1914 -1.7326 1.0925 -0.7726 -0.2978 0.2061 0.5214
1341839139.2468 -1.1922 -1.7329 1.0929 -0.7733 -0.2976 0.2063 0.5204
1341839139.2568 -1.1936 -1.7335 1.0930 -0.7738 -0.2970 0.2059 0.5202
1341839139.2668 -1.1947 -1.7341 1.0931 -0.7744 -0.2958 0.2055 0.5202
1341839139.2774 -1.1958 -1.7347 1.0932 -0.7744 -0.2945 0.2045 0.5212
1341839139.2867 -1.1970 -1.7351 1.0932 -0.7744 -0.2946 0.2032 0.5217
1341839139.2968 -1.1983 -1.7354 1.0931 -0.7741 -0.2943 0.2017 0.5229
1341839139.3068 -1.1994 -1.7360 1.0933 -0.7753 -0.2938 0.2005 0.5219
1341839139.3174 -1.2006 -1.7366 1.0933 -0.7755 -0.2933 0.2002 0.5221
1341839139.3271 -1.2021 -1.7374 1.0933 -0.7754 -0.2936 0.2005 0.5218
1341839139.3367 -1.2035 -1.7379 1.0935 -0.7751 -0.2938 0.2008 0.5221
1341839139.3468 -1.2045 -1.7383 1.0939 -0.7750 -0.2937 0.2013 0.5221
1341839139.3567 -1.2061 -1.7390 1.0941 -0.7748 -0.2927 0.2019 0.5228
1341839139.3669 -1.2074 -1.7398 1.0943 -0.7751 -0.2925 0.2016 0.5226
1341839139.3823 -1.2085 -1.7401 1.0946 -0.7748 -0.2923 0.2014 0.5232
1341839139.3872 -1.2098 -1.7410 1.0947 -0.7753 -0.2929 0.2000 0.5225
1341839139.3968 -1.2109 -1.7414 1.0948 -0.7751 -0.2920 0.1991 0.5237
1341839139.4070 -1.2121 -1.7420 1.0949 -0.7750 -0.2918 0.1978 0.5246
1341839139.4167 -1.2136 -1.7426 1.0949 -0.7745 -0.2907 0.1965 0.5264
1341839139.4268 -1.2146 -1.7430 1.0950 -0.7743 -0.2902 0.1960 0.5271
1341839139.4369 -1.2158 -1.7437 1.0953 -0.7741 -0.2893 0.1966 0.5278
1341839139.4468 -1.2171 -1.7443 1.0952 -0.7742 -0.2889 0.1967 0.5276
1341839139.4568 -1.2184 -1.7451 1.0952 -0.7750 -0.2889 0.1971 0.5264
1341839139.4678 -1.2194 -1.7456 1.0954 -0.7758 -0.2887 0.1970 0.5254
1341839139.4767 -1.2207 -1.7463 1.0955 -0.7762 -0.2886 0.1971 0.5248
1341839139.4868 -1.2220 -1.7471 1.0956 -0.7769 -0.2879 0.1962 0.5245
1341839139.4968 -1.2231 -1.7477 1.0960 -0.7773 -0.2873 0.1952 0.5245
1341839139.5078 -1.2243 -1.7485 1.0960 -0.7768 -0.2872 0.1943 0.5257
1341839139.5167 -1.2249 -1.7488 1.0960 -0.7761 -0.2871 0.1931 0.5271
1341839139.5278 -1.2263 -1.7497 1.0957 -0.7755 -0.2865 0.1921 0.5288
1341839139.5367 -1.2274 -1.7503 1.0956 -0.7750 -0.2858 0.1915 0.5301
1341839139.5467 -1.2282 -1.7508 1.0958 -0.7756 -0.2857 0.1912 0.5294
1341839139.5567 -1.2296 -1.7515 1.0954 -0.7751 -0.2853 0.1908 0.5304
1341839139.5667 -1.2306 -1.7522 1.0953 -0.7763 -0.2852 0.1898 0.5291
1341839139.5769 -1.2318 -1.7529 1.0953 -0.7776 -0.2849 0.1894 0.5275
1341839139.5867 -1.2330 -1.7535 1.0952 -0.7783 -0.2843 0.1892 0.5270
1341839139.5980 -1.2341 -1.7542 1.0947 -0.7782 -0.2854 0.1883 0.5269
1341839139.6068 -1.2353 -1.7548 1.0945 -0.7783 -0.2851 0.1879 0.5270
1341839139.6168 -1.2366 -1.7557 1.0943 -0.7788 -0.2843 0.1872 0.5268
1341839139.6270 -1.2378 -1.7563 1.0942 -0.7794 -0.2844 0.1869 0.5261
1341839139.6368 -1.2388 -1.7566 1.0939 -0.7796 -0.2839 0.1858 0.5265
1341839139.6468 -1.2402 -1.7575 1.0935 -0.7791 -0.2834 0.1850 0.5278
1341839139.6567 -1.2419 -1.7578 1.0933 -0.7788 -0.2805 0.1843 0.5300
1341839139.6702 -1.2429 -1.7586 1.0931 -0.7796 -0.2801 0.1830 0.5294
1341839139.6767 -1.2442 -1.7593 1.0927 -0.7795 -0.2798 0.1829 0.5297
1341839139.6867 -1.2453 -1.7599 1.0925 -0.7801 -0.2797 0.1827 0.5291
1341839139.6968 -1.2469 -1.7610 1.0920 -0.7800 -0.2792 0.1822 0.5296
1341839139.7067 -1.2480 -1.7618 1.0918 -0.7808 -0.2789 0.1821 0.5286
1341839139.7167 -1.2493 -1.7623 1.0916 -0.7810 -0.2782 0.1819 0.5288
1341839139.7272 -1.2505 -1.7628 1.0913 -0.7813 -0.2779 0.1815 0.5286
1341839139.7368 -1.2519 -1.7632 1.0909 -0.7825 -0.2779 0.1807 0.5272
1341839139.7467 -1.2525 -1.7642 1.0908 -0.7841 -0.2780 0.1804 0.5247
1341839139.7567 -1.2539 -1.7649 1.0905 -0.7844 -0.2774 0.1799 0.5249
1341839139.7680 -1.2554 -1.7654 1.0900 -0.7836 -0.2765 0.1794 0.5267
1341839139.7767 -1.2567 -1.7661 1.0897 -0.7840 -0.2759 0.1793 0.5264
1341839139.7867 -1.2583 -1.7673 1.0893 -0.7847 -0.2754 0.1792 0.5256
1341839139.7967 -1.2596 -1.7680 1.0890 -0.7843 -0.2753 0.1791 0.5263
1341839139.8067 -1.2606 -1.7685 1.0889 -0.7846 -0.2757 0.1803 0.5252
1341839139.8167 -1.2622 -1.7697 1.0886 -0.7849 -0.2762 0.1806 0.5244
1341839139.8267 -1.2635 -1.7707 1.0884 -0.7849 -0.2766 0.1803 0.5243
1341839139.8367 -1.2648 -1.7716 1.0882 -0.7850 -0.2769 0.1796 0.5243
1341839139.8466 -1.2657 -1.7722 1.0880 -0.7847 -0.2772 0.1783 0.5250
1341839139.8567 -1.2670 -1.7734 1.0878 -0.7850 -0.2766 0.1777 0.5251
1341839139.8669 -1.2679 -1.7744 1.0878 -0.7854 -0.2759 0.1757 0.5255
1341839139.8766 -1.2690 -1.7753 1.0878 -0.7853 -0.2756 0.1758 0.5257
1341839139.8867 -1.2701 -1.7762 1.0878 -0.7857 -0.2744 0.1758 0.5259
1341839139.8967 -1.2714 -1.7774 1.0878 -0.7863 -0.2735 0.1758 0.5253
1341839139.9067 -1.2724 -1.7782 1.0878 -0.7866 -0.2730 0.1770 0.5248
1341839139.9167 -1.2737 -1.7791 1.0877 -0.7865 -0.2739 0.1781 0.5240
1341839139.9267 -1.2750 -1.7805 1.0876 -0.7868 -0.2746 0.1789 0.5229
1341839139.9369 -1.2760 -1.7816 1.0875 -0.7872 -0.2754 0.1793 0.5219
1341839139.9467 -1.2772 -1.7825 1.0875 -0.7867 -0.2759 0.1791 0.5224
1341839139.9567 -1.2783 -1.7831 1.0874 -0.7860 -0.2768 0.1787 0.5230
1341839139.9667 -1.2793 -1.7838 1.0873 -0.7856 -0.2775 0.1780 0.5236
1341839139.9767 -1.2801 -1.7846 1.0873 -0.7855 -0.2774 0.1769 0.5241
1341839139.9867 -1.2810 -1.7851 1.0872 -0.7848 -0.2768 0.1761 0.5257
1341839139.9967 -1.2818 -1.7857 1.0872 -0.7850 -0.2764 0.1749 0.5261
1341839140.0067 -1.2826 -1.7862 1.0872 -0.7852 -0.2755 0.1746 0.5264
1341839140.0167 -1.2841 -1.7864 1.0874 -0.7850 -0.2729 0.1750 0.5279
1341839140.0267 -1.2851 -1.7870 1.0875 -0.7856 -0.2718 0.1759 0.5273
1341839140.0367 -1.2858 -1.7876 1.0875 -0.7864 -0.2708 0.1770 0.5263
1341839140.0467 -1.2867 -1.7884 1.0875 -0.7870 -0.2704 0.1778 0.5252
1341839140.0568 -1.2875 -1.7888 1.0874 -0.7870 -0.2706 0.1786 0.5249
1341839140.0667 -1.2883 -1.7897 1.0872 -0.7874 -0.2713 0.1783 0.5240
1341839140.0767 -1.2891 -1.7903 1.0870 -0.7876 -0.2719 0.1778 0.5236
1341839140.0867 -1.2899 -1.7912 1.0870 -0.7877 -0.2722 0.1762 0.5239
1341839140.0967 -1.2905 -1.7919 1.0870 -0.7876 -0.2722 0.1742 0.5246
1341839140.1067 -1.2910 -1.7925 1.0871 -0.7870 -0.2723 0.1725 0.5261
1341839140.1167 -1.2913 -1.7931 1.0869 -0.7868 -0.2709 0.1708 0.5276
1341839140.1267 -1.2915 -1.7946 1.0868 -0.7867 -0.2723 0.1700 0.5273
1341839140.1367 -1.2923 -1.7953 1.0867 -0.7864 -0.2718 0.1704 0.5280
1341839140.1467 -1.2930 -1.7958 1.0865 -0.7871 -0.2718 0.1709 0.5268
1341839140.1577 -1.2940 -1.7966 1.0864 -0.7875 -0.2714 0.1716 0.5261
1341839140.1667 -1.2949 -1.7973 1.0863 -0.7876 -0.2708 0.1725 0.5258
1341839140.1767 -1.2961 -1.7978 1.0862 -0.7893 -0.2710 0.1726 0.5233
1341839140.1867 -1.2972 -1.7987 1.0859 -0.7902 -0.2710 0.1719 0.5221
1341839140.1969 -1.2980 -1.7994 1.0861 -0.7920 -0.2714 0.1712 0.5193
1341839140.2067 -1.2989 -1.8000 1.0860 -0.7920 -0.2715 0.1702 0.5196
1341839140.2167 -1.3002 -1.8006 1.0856 -0.7907 -0.2713 0.1691 0.5221
1341839140.2267 -1.3013 -1.8016 1.0856 -0.7905 -0.2711 0.1679 0.5229
1341839140.2367 -1.3022 -1.8023 1.0857 -0.7901 -0.2710 0.1670 0.5239
1341839140.2467 -1.3033 -1.8030 1.0858 -0.7893 -0.2707 0.1673 0.5251
1341839140.2567 -1.3045 -1.8042 1.0859 -0.7890 -0.2705 0.1676 0.5256
1341839140.2668 -1.3054 -1.8053 1.0860 -0.7889 -0.2705 0.1682 0.5255
1341839140.2767 -1.3066 -1.8067 1.0860 -0.7893 -0.2704 0.1686 0.5248
1341839140.2867 -1.3076 -1.8075 1.0860 -0.7895 -0.2707 0.1683 0.5245
1341839140.2967 -1.3089 -1.8089 1.0859 -0.7900 -0.2708 0.1677 0.5239
1341839140.3067 -1.3100 -1.8100 1.0860 -0.7903 -0.2709 0.1673 0.5235
1341839140.3167 -1.3111 -1.8109 1.0860 -0.7901 -0.2707 0.1666 0.5242
1341839140.3269 -1.3122 -1.8125 1.0860 -0.7904 -0.2702 0.1658 0.5241
1341839140.3383 -1.3133 -1.8140 1.0861 -0.7905 -0.2697 0.1652 0.5245
1341839140.3467 -1.3141 -1.8150 1.0861 -0.7905 -0.2695 0.1649 0.5247
1341839140.3567 -1.3154 -1.8167 1.0861 -0.7907 -0.2685 0.1650 0.5249
1341839140.3667 -1.3163 -1.8181 1.0861 -0.7908 -0.2689 0.1650 0.5246
1341839140.3768 -1.3172 -1.8196 1.0865 -0.7924 -0.2686 0.1653 0.5221
1341839140.3867 -1.3184 -1.8214 1.0865 -0.7929 -0.2679 0.1657 0.5216
1341839140.3970 -1.3198 -1.8230 1.0862 -0.7921 -0.2674 0.1653 0.5232
1341839140.4067 -1.3207 -1.8245 1.0862 -0.7924 -0.2676 0.1647 0.5228
1341839140.4167 -1.3220 -1.8262 1.0863 -0.7929 -0.2672 0.1644 0.5224
1341839140.4267 -1.3230 -1.8276 1.0865 -0.7929 -0.2667 0.1636 0.5230
1341839140.4367 -1.3244 -1.8293 1.0866 -0.7930 -0.2655 0.1633 0.5234
1341839140.4467 -1.3256 -1.8309 1.0865 -0.7930 -0.2649 0.1627 0.5240
1341839140.4575 -1.3267 -1.8324 1.0868 -0.7929 -0.2640 0.1625 0.5246
1341839140.4667 -1.3279 -1.8342 1.0870 -0.7929 -0.2633 0.1628 0.5249
1341839140.4767 -1.3290 -1.8359 1.0871 -0.7930 -0.2635 0.1633 0.5245
1341839140.4867 -1.3305 -1.8380 1.0873 -0.7932 -0.2626 0.1641 0.5243
1341839140.4967 -1.3317 -1.8396 1.0874 -0.7932 -0.2632 0.1642 0.5240
1341839140.5067 -1.3330 -1.8415 1.0875 -0.7939 -0.2636 0.1639 0.5229
1341839140.5167 -1.3342 -1.8433 1.0876 -0.7934 -0.2639 0.1637 0.5236
1341839140.5268 -1.3354 -1.8452 1.0878 -0.7934 -0.2633 0.1625 0.5242
1341839140.5367 -1.3365 -1.8470 1.0878 -0.7931 -0.2629 0.1616 0.5252
1341839140.5467 -1.3375 -1.8486 1.0880 -0.7928 -0.2622 0.1603 0.5262
1341839140.5567 -1.3387 -1.8505 1.0882 -0.7927 -0.2609 0.1597 0.5273
1341839140.5667 -1.3397 -1.8521 1.0883 -0.7930 -0.2597 0.1594 0.5275
1341839140.5781 -1.3409 -1.8542 1.0883 -0.7937 -0.2583 0.1591 0.5273
1341839140.5867 -1.3420 -1.8560 1.0885 -0.7942 -0.2575 0.1592 0.5268
1341839140.5967 -1.3435 -1.8582 1.0885 -0.7953 -0.2565 0.1595 0.5256
1341839140.6067 -1.3447 -1.8601 1.0885 -0.7956 -0.2565 0.1605 0.5248
1341839140.6167 -1.3460 -1.8623 1.0885 -0.7964 -0.2563 0.1601 0.5239
1341839140.6274 -1.3474 -1.8644 1.0886 -0.7972 -0.2565 0.1596 0.5227
1341839140.6370 -1.3488 -1.8664 1.0885 -0.7978 -0.2566 0.1584 0.5221
1341839140.6468 -1.3503 -1.8684 1.0884 -0.7975 -0.2565 0.1583 0.5225
1341839140.6568 -1.3514 -1.8704 1.0884 -0.7980 -0.2568 0.1564 0.5224
1341839140.6676 -1.3529 -1.8727 1.0883 -0.7974 -0.2571 0.1561 0.5232
1341839140.6767 -1.3543 -1.8749 1.0883 -0.7967 -0.2567 0.1557 0.5245
1341839140.6867 -1.3556 -1.8769 1.0882 -0.7959 -0.2566 0.1552 0.5258
1341839140.6969 -1.3567 -1.8792 1.0882 -0.7964 -0.2559 0.1539 0.5259
1341839140.7067 -1.3579 -1.8814 1.0880 -0.7966 -0.2560 0.1540 0.5256
1341839140.7167 -1.3595 -1.8834 1.0878 -0.7969 -0.2544 0.1539 0.5259
1341839140.7267 -1.3609 -1.8856 1.0877 -0.7978 -0.2548 0.1538 0.5244
1341839140.7367 -1.3628 -1.8879 1.0875 -0.7989 -0.2536 0.1544 0.5232
1341839140.7467 -1.3642 -1.8901 1.0873 -0.8000 -0.2532 0.1540 0.5218
1341839140.7567 -1.3659 -1.8919 1.0875 -0.8006 -0.2517 0.1530 0.5218
1341839140.7668 -1.3674 -1.8938 1.0879 -0.8012 -0.2512 0.1529 0.5212
1341839140.7767 -1.3688 -1.8961 1.0880 -0.8018 -0.2495 0.1521 0.5213
1341839140.7867 -1.3703 -1.8980 1.0881 -0.8015 -0.2490 0.1523 0.5220
1341839140.7967 -1.3720 -1.9006 1.0879 -0.8013 -0.2485 0.1528 0.5223
1341839140.8067 -1.3734 -1.9029 1.0880 -0.8016 -0.2489 0.1524 0.5218
1341839140.8168 -1.3752 -1.9054 1.0882 -0.8014 -0.2489 0.1530 0.5219
1341839140.8267 -1.3768 -1.9073 1.0884 -0.8010 -0.2496 0.1527 0.5223
1341839140.8367 -1.3785 -1.9094 1.0886 -0.8013 -0.2501 0.1525 0.5216
1341839140.8467 -1.3802 -1.9115 1.0887 -0.8008 -0.2509 0.1521 0.5221
1341839140.8567 -1.3818 -1.9133 1.0888 -0.8007 -0.2505 0.1518 0.5226
1341839140.8684 -1.3833 -1.9149 1.0890 -0.8006 -0.2499 0.1502 0.5235
1341839140.8767 -1.3849 -1.9169 1.0891 -0.8006 -0.2497 0.1499 0.5237
1341839140.8869 -1.3865 -1.9187 1.0892 -0.8007 -0.2494 0.1496 0.5238
1341839140.8967 -1.3880 -1.9208 1.0895 -0.8011 -0.2487 0.1493 0.5235
1341839140.9068 -1.3896 -1.9226 1.0896 -0.8015 -0.2480 0.1493 0.5233
1341839140.9167 -1.3911 -1.9244 1.0898 -0.8019 -0.2475 0.1493 0.5229
1341839140.9267 -1.3930 -1.9265 1.0900 -0.8024 -0.2465 0.1497 0.5225
1341839140.9368 -1.3947 -1.9282 1.0902 -0.8028 -0.2462 0.1497 0.5221
1341839140.9467 -1.3963 -1.9302 1.0905 -0.8036 -0.2451 0.1489 0.5215
1341839140.9567 -1.3978 -1.9320 1.0909 -0.8037 -0.2450 0.1484 0.5215
1341839140.9667 -1.3997 -1.9337 1.0909 -0.8033 -0.2447 0.1475 0.5226
1341839140.9776 -1.4016 -1.9356 1.0914 -0.8031 -0.2452 0.1474 0.5226
1341839140.9867 -1.4035 -1.9376 1.0916 -0.8032 -0.2460 0.1463 0.5224
1341839140.9967 -1.4053 -1.9394 1.0917 -0.8036 -0.2468 0.1455 0.5217
1341839141.0068 -1.4072 -1.9418 1.0917 -0.8039 -0.2473 0.1452 0.5211
1341839141.0167 -1.4090 -1.9431 1.0924 -0.8030 -0.2474 0.1444 0.5226
1341839141.0267 -1.4111 -1.9449 1.0928 -0.8026 -0.2474 0.1447 0.5232
1341839141.0367 -1.4133 -1.9467 1.0933 -0.8020 -0.2477 0.1455 0.5237
1341839141.0467 -1.4155 -1.9483 1.0937 -0.8014 -0.2470 0.1470 0.5246
1341839141.0567 -1.4173 -1.9501 1.0943 -0.8014 -0.2471 0.1466 0.5246
1341839141.0667 -1.4194 -1.9524 1.0943 -0.8024 -0.2459 0.1466 0.5236
1341839141.0768 -1.4213 -1.9545 1.0948 -0.8033 -0.2467 0.1470 0.5218
1341839141.0868 -1.4232 -1.9565 1.0951 -0.8034 -0.2465 0.1468 0.5218
1341839141.0967 -1.4250 -1.9579 1.0954 -0.8027 -0.2465 0.1470 0.5227
1341839141.1067 -1.4270 -1.9596 1.0958 -0.8026 -0.2461 0.1466 0.5233
1341839141.1167 -1.4289 -1.9614 1.0961 -0.8027 -0.2462 0.1462 0.5232
1341839141.1272 -1.4307 -1.9623 1.0968 -0.8015 -0.2455 0.1465 0.5253
1341839141.1367 -1.4325 -1.9641 1.0973 -0.8011 -0.2456 0.1466 0.5257
1341839141.1481 -1.4342 -1.9657 1.0977 -0.8005 -0.2454 0.1468 0.5266
1341839141.1568 -1.4361 -1.9673 1.0982 -0.8003 -0.2456 0.1466 0.5269
1341839141.1667 -1.4381 -1.9690 1.0985 -0.7997 -0.2446 0.1476 0.5280
1341839141.1767 -1.4398 -1.9705 1.0987 -0.7993 -0.2444 0.1478 0.5287
1341839141.1868 -1.4417 -1.9727 1.0987 -0.8000 -0.2444 0.1485 0.5274
1341839141.1968 -1.4431 -1.9749 1.0987 -0.8015 -0.2451 0.1473 0.5252
1341839141.2067 -1.4447 -1.9766 1.0988 -0.8012 -0.2452 0.1470 0.5257
1341839141.2168 -1.4463 -1.9782 1.0989 -0.8012 -0.2456 0.1464 0.5256
1341839141.2269 -1.4478 -1.9797 1.0992 -0.8008 -0.2458 0.1457 0.5264
1341839141.2367 -1.4496 -1.9809 1.0995 -0.8003 -0.2455 0.1452 0.5275
1341839141.2467 -1.4509 -1.9825 1.0996 -0.7995 -0.2447 0.1451 0.5291
1341839141.2577 -1.4521 -1.9843 1.0998 -0.7998 -0.2444 0.1449 0.5287
1341839141.2667 -1.4535 -1.9860 1.1001 -0.7985 -0.2425 0.1452 0.5316
1341839141.2767 -1.4549 -1.9877 1.1001 -0.7988 -0.2416 0.1450 0.5315
1341839141.2867 -1.4564 -1.9896 1.1000 -0.7989 -0.2409 0.1455 0.5316
1341839141.2972 -1.4581 -1.9920 1.0997 -0.8005 -0.2404 0.1458 0.5294
1341839141.3081 -1.4594 -1.9939 1.0996 -0.8011 -0.2411 0.1454 0.5282
1341839141.3168 -1.4613 -1.9957 1.0994 -0.8012 -0.2415 0.1457 0.5277
1341839141.3268 -1.4626 -1.9975 1.0992 -0.8016 -0.2422 0.1446 0.5271
1341839141.3368 -1.4644 -1.9995 1.0991 -0.8017 -0.2425 0.1449 0.5268
1341839141.3467 -1.4656 -2.0015 1.0992 -0.8008 -0.2426 0.1438 0.5283
1341839141.3567 -1.4673 -2.0037 1.0988 -0.8009 -0.2427 0.1437 0.5282
1341839141.3668 -1.4683 -2.0053 1.0988 -0.8000 -0.2435 0.1431 0.5293
1341839141.3768 -1.4699 -2.0072 1.0984 -0.8005 -0.2442 0.1429 0.5284
1341839141.3867 -1.4712 -2.0092 1.0983 -0.8001 -0.2436 0.1425 0.5293
1341839141.3967 -1.4725 -2.0110 1.0980 -0.7998 -0.2430 0.1421 0.5302
1341839141.4068 -1.4740 -2.0125 1.0977 -0.7986 -0.2416 0.1414 0.5328
1341839141.4169 -1.4754 -2.0144 1.0976 -0.7991 -0.2411 0.1418 0.5322
1341839141.4267 -1.4770 -2.0162 1.0973 -0.8005 -0.2410 0.1415 0.5302
1341839141.4367 -1.4786 -2.0173 1.0974 -0.8002 -0.2404 0.1418 0.5308
1341839141.4473 -1.4801 -2.0189 1.0972 -0.8008 -0.2402 0.1420 0.5300
1341839141.4567 -1.4814 -2.0207 1.0971 -0.8008 -0.2393 0.1422 0.5303
1341839141.4668 -1.4830 -2.0227 1.0968 -0.8014 -0.2397 0.1422 0.5292
1341839141.4768 -1.4846 -2.0244 1.0968 -0.8023 -0.2388 0.1418 0.5284
1341839141.4867 -1.4859 -2.0257 1.0967 -0.8019 -0.2381 0.1401 0.5297
1341839141.4967 -1.4874 -2.0276 1.0969 -0.8020 -0.2384 0.1401 0.5294
1341839141.5068 -1.4887 -2.0292 1.0970 -0.8018 -0.2381 0.1395 0.5301
1341839141.5167 -1.4903 -2.0310 1.0969 -0.8015 -0.2378 0.1394 0.5307
1341839141.5267 -1.4917 -2.0323 1.0970 -0.8005 -0.2380 0.1391 0.5322
1341839141.5367 -1.4934 -2.0340 1.0969 -0.8001 -0.2377 0.1398 0.5326
1341839141.5467 -1.4946 -2.0354 1.0971 -0.7997 -0.2373 0.1394 0.5336
1341839141.5567 -1.4961 -2.0371 1.0971 -0.8000 -0.2376 0.1394 0.5330
1341839141.5667 -1.4976 -2.0383 1.0971 -0.7997 -0.2370 0.1395 0.5337
1341839141.5778 -1.4990 -2.0398 1.0971 -0.8002 -0.2362 0.1390 0.5335
1341839141.5867 -1.5004 -2.0411 1.0971 -0.8008 -0.2350 0.1385 0.5332
1341839141.5968 -1.5022 -2.0425 1.0970 -0.8011 -0.2337 0.1390 0.5331
1341839141.6067 -1.5036 -2.0437 1.0972 -0.8017 -0.2328 0.1390 0.5327
1341839141.6168 -1.5050 -2.0451 1.0975 -0.8021 -0.2323 0.1387 0.5323
1341839141.6267 -1.5066 -2.0463 1.0978 -0.8024 -0.2315 0.1389 0.5323
1341839141.6367 -1.5081 -2.0477 1.0980 -0.8026 -0.2305 0.1391 0.5323
1341839141.6467 -1.5095 -2.0490 1.0982 -0.8024 -0.2310 0.1394 0.5324
1341839141.6567 -1.5111 -2.0503 1.0983 -0.8016 -0.2317 0.1399 0.5330
1341839141.6677 -1.5128 -2.0516 1.0983 -0.8009 -0.2327 0.1408 0.5334
1341839141.6767 -1.5143 -2.0527 1.0981 -0.8000 -0.2340 0.1392 0.5346
1341839141.6868 -1.5156 -2.0545 1.0983 -0.8002 -0.2361 0.1392 0.5334
1341839141.6968 -1.5171 -2.0558 1.0983 -0.8000 -0.2378 0.1381 0.5332
1341839141.7068 -1.5185 -2.0573 1.0984 -0.7998 -0.2390 0.1369 0.5333
1341839141.7167 -1.5199 -2.0585 1.0988 -0.7994 -0.2398 0.1362 0.5337
1341839141.7267 -1.5213 -2.0595 1.0990 -0.7986 -0.2388 0.1363 0.5354
1341839141.7367 -1.5228 -2.0607 1.0993 -0.7981 -0.2377 0.1366 0.5366
1341839141.7467 -1.5244 -2.0619 1.0994 -0.7982 -0.2361 0.1379 0.5368
1341839141.7567 -1.5258 -2.0630 1.0998 -0.7986 -0.2354 0.1381 0.5365
